id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2518997929,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-83m2-aluguel-RS1100-id-2518997929/,"Apartamento com 2 Quartos para Aluguel, 83m²","Jardim Atlântico, Florianópolis - SC",83,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Churrasqueira
Salão de festas",R$ 1.100 /mês,R$ 295,Florianópolis,2021-05-24 01:25
2517689966,https://www.vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-75m2-aluguel-RS2200-id-2517689966/,"Apartamento com 2 Quartos para Aluguel, 75m²","Rodovia João Paulo, 614 - Joao Paulo, Florianópolis - SC",75,2 Quartos,1 Banheiro,2 Vagas,"Elevador
Área de serviço
Salão de festas
Jardim
Ar-condicionado",R$ 2.200 /mês,R$ 528,Florianópolis,2021-05-24 01:25
2517596927,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-118m2-aluguel-RS5000-id-2517596927/,"Apartamento com 3 Quartos para Aluguel, 118m²","Rua Dario João de Souza - Jurerê, Florianópolis - SC",118,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 5.000 /ano,R$ 500,Florianópolis,2021-05-24 01:25
2516489781,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-82m2-aluguel-RS2400-id-2516489781/,"Apartamento com 2 Quartos para Aluguel, 82m²","Rua do Trinta - Réis, 953 - Ingleses do Rio Vermelho, Florianópolis - SC",82,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Área de serviço
Salão de festas
Playground",R$ 2.400 /mês,R$ 470,Florianópolis,2021-05-24 01:25
2517729096,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-45m2-aluguel-RS1200-id-2517729096/,"Apartamento com 2 Quartos para Aluguel, 45m²","Avenida do Antão - Agronômica, Florianópolis - SC",45,2 Quartos,1 Banheiro,-- Vaga,,R$ 1.200 /mês,R$ 200,Florianópolis,2021-05-24 01:25
2518585287,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-196m2-aluguel-RS2900-id-2518585287/,"Apartamento com 3 Quartos para Aluguel, 196m²","Rua Desembargador Urbano Salles - Centro, Florianópolis - SC",196,3 Quartos,5 Banheiros,2 Vagas,"Elevador
Piscina",R$ 2.900 /mês,R$ 1.372,Florianópolis,2021-05-24 01:25
2514952234,https://www.vivareal.com.br/imovel/apartamento-3-quartos-canasvieiras-bairros-florianopolis-98m2-aluguel-RS3850-id-2514952234/,"Apartamento com 3 Quartos para Aluguel, 98m²","Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",98,3 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Elevador",R$ 3.850 /mês,,Florianópolis,2021-05-24 01:25
2516561673,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-75m2-aluguel-RS2250-id-2516561673/,"Apartamento com 2 Quartos para Aluguel, 75m²","Praça Quinze de Novembro, 691 - Centro, Florianópolis - SC",75,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Aceita animais",R$ 2.250 /mês,R$ 500,Florianópolis,2021-05-24 01:25
2520301844,https://www.vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-89m2-aluguel-RS3700-id-2520301844/,"Apartamento com 3 Quartos para Aluguel, 89m²","Trindade, Florianópolis - SC",89,3 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 3.700 /mês,R$ 723,Florianópolis,2021-05-24 01:26
2518253382,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-152m2-aluguel-RS2500-id-2518253382/,"Apartamento com 3 Quartos para Aluguel, 152m²","Rua das Gaivotas, 1709 - Ingleses do Rio Vermelho, Florianópolis - SC",152,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Playground
Sauna
Interfone",R$ 2.500 /mês,R$ 1.345,Florianópolis,2021-05-24 01:26
2520383639,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-65m2-aluguel-RS1350-id-2520383639/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua do Marisco - Ingleses do Rio Vermelho, Florianópolis - SC",65,2 Quartos,1 Banheiro,1 Vaga,Ar-condicionado,R$ 1.350 /mês,,Florianópolis,2021-05-24 01:26
2514949290,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ponta-das-canas-bairros-florianopolis-com-garagem-55m2-aluguel-RS1480-id-2514949290/,"Apartamento com Quarto para Aluguel, 55m²","Avenida Luiz Boiteux Piazza, 6640 - Ponta das Canas, Florianópolis - SC",55,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Varanda
Ar-condicionado
Condomínio fechado",R$ 1.480 /mês,,Florianópolis,2021-05-24 01:26
2519954120,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-43m2-aluguel-RS1450-id-2519954120/,"Apartamento com Quarto para Aluguel, 43m²","Avenida Hercílio Luz - Centro, Florianópolis - SC",43,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Armário na cozinha",R$ 1.450 /mês,R$ 429,Florianópolis,2021-05-24 01:26
2517728515,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-87m2-aluguel-RS1900-id-2517728515/,"Apartamento com 2 Quartos para Aluguel, 87m²","Rua Esteves Júnior - Centro, Florianópolis - SC",87,2 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 1.900 /mês,R$ 690,Florianópolis,2021-05-24 01:26
2515919385,https://www.vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-35m2-aluguel-RS1800-id-2515919385/,"Apartamento com Quarto para Aluguel, 35m²","Rua do Bie - Campeche, Florianópolis - SC",35,1 Quarto,1 Banheiro,1 Vaga,Mobiliado,R$ 1.800 /mês,,Florianópolis,2021-05-24 01:26
2518482476,https://www.vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-69m2-aluguel-RS2500-id-2518482476/,"Apartamento com 2 Quartos para Aluguel, 69m²","Carvoeira, Florianópolis - SC",69,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Área de serviço
Churrasqueira
Salão de festas
Playground",R$ 2.500 /mês,R$ 343,Florianópolis,2021-05-24 01:26
2508066073,https://www.vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-55m2-aluguel-RS1500-id-2508066073/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Capitão Euclides de Castro - Coqueiros, Florianópolis - SC",55,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.500 /mês,R$ 461,Florianópolis,2021-05-24 01:26
2519740659,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-86m2-aluguel-RS1550-id-2519740659/,"Apartamento com 3 Quartos para Aluguel, 86m²","Rua General Bittencourt, 546 - Centro, Florianópolis - SC",86,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.550 /mês,R$ 763,Florianópolis,2021-05-24 01:26
2516631002,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-72m2-aluguel-RS1790-id-2516631002/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rua Esteves Júnior - Centro, Florianópolis - SC",72,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Ar-condicionado
Armário na cozinha",R$ 1.790 /mês,R$ 713,Florianópolis,2021-05-24 01:26
2517681460,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-49m2-aluguel-RS1350-id-2517681460/,"Apartamento com 2 Quartos para Aluguel, 49m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",49,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.350 /mês,R$ 356,Florianópolis,2021-05-24 01:26
2520002389,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pantanal-bairros-florianopolis-com-garagem-62m2-aluguel-RS2400-id-2520002389/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Deputado Antônio Edu Vieira, 1422 - Pantanal, Florianópolis - SC",62,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Piscina
Área de serviço
Varanda
Ar-condicionado",R$ 2.400 /mês,R$ 500,Florianópolis,2021-05-24 01:26
2519918029,https://www.vivareal.com.br/imovel/apartamento-1-quartos-estreito-bairros-florianopolis-35m2-aluguel-RS1500-id-2519918029/,"Apartamento com Quarto para Aluguel, 35m²","Estreito, Florianópolis - SC",35,1 Quarto,1 Banheiro,-- Vaga,"Área de serviço
Salão de festas
Playground
Academia
Jardim",R$ 1.500 /mês,R$ 1,Florianópolis,2021-05-24 01:26
2517730737,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-90m2-aluguel-RS1800-id-2517730737/,"Apartamento com 3 Quartos para Aluguel, 90m²","Servidão Três Irmãos - Ingleses do Rio Vermelho, Florianópolis - SC",90,3 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 1.800 /mês,R$ 560,Florianópolis,2021-05-24 01:26
2514941199,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-69m2-aluguel-RS3300-id-2514941199/,"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Afonso Cardoso da Veiga - Canasvieiras, Florianópolis - SC",69,2 Quartos,2 Banheiros,-- Vaga,"Mobiliado
Elevador",R$ 3.300 /mês,,Florianópolis,2021-05-24 01:26
2508978284,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-76m2-venda-RS1689000-id-2508978284/,Apartamento com 2 Quartos à Venda/Aluguel 76m²,"Rua Presidente Nereu Ramos, 160 - Centro, Florianópolis - SC",76,2 Quartos,3 Banheiros,1 Vaga,"Mobiliado
Piscina
Churrasqueira
Playground
Academia","R$ 7.000 /mês
R$ 1.689.000",,Florianópolis,2021-05-24 01:26
2492289081,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-70m2-venda-RS1620000-id-2492289081/,Apartamento com 2 Quartos à Venda/Aluguel 70m²,"Rua Desembargador Arno Hoeschl, 290 - Centro, Florianópolis - SC",70,2 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Academia
Ar-condicionado
Condomínio fechado","R$ 7.000 /mês
R$ 1.620.000",,Florianópolis,2021-05-24 01:26
2519513274,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-66m2-aluguel-RS2000-id-2519513274/,"Apartamento com 2 Quartos para Aluguel, 66m²","Centro, Florianópolis - SC",66,2 Quartos,1 Banheiro,1 Vaga,,R$ 2.000 /mês,R$ 441,Florianópolis,2021-05-24 01:26
2520022502,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-121m2-aluguel-RS2200-id-2520022502/,"Apartamento com 3 Quartos para Aluguel, 121m²","Centro, Florianópolis - SC",121,3 Quartos,4 Banheiros,1 Vaga,,R$ 2.200 /mês,R$ 1.116,Florianópolis,2021-05-24 01:26
2519804741,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-38m2-aluguel-RS950-id-2519804741/,"Apartamento com Quarto para Aluguel, 38m²","Rua Afonso Cardoso da Veiga, 625 - Canasvieiras, Florianópolis - SC",38,1 Quarto,1 Banheiro,1 Vaga,,R$ 950 /mês,,Florianópolis,2021-05-24 01:26
2515756176,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-38m2-aluguel-RS1200-id-2515756176/,"Apartamento com Quarto para Aluguel, 38m²","Rua José Jacques, 32 - Centro, Florianópolis - SC",38,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Interfone",R$ 1.200 /mês,R$ 350,Florianópolis,2021-05-24 01:26
2520285848,https://www.vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-59m2-aluguel-RS1500-id-2520285848/,"Apartamento com Quarto para Aluguel, 59m²","Rua João Luiz da Silva Brito, 464 - Canasvieiras, Florianópolis - SC",59,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Salão de festas",R$ 1.500 /mês,R$ 540,Florianópolis,2021-05-24 01:26
2518407013,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-65m2-aluguel-RS2100-id-2518407013/,"Apartamento com 2 Quartos para Aluguel, 65m²","Agronômica, Florianópolis - SC",65,2 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 2.100 /mês,R$ 650,Florianópolis,2021-05-24 01:26
2520719641,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-92m2-aluguel-RS4900-id-2520719641/,"Apartamento com 2 Quartos para Aluguel, 92m²","Centro, Florianópolis - SC",92,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Salão de festas
Playground
Varanda
Academia",R$ 4.900 /mês,R$ 648,Florianópolis,2021-05-24 01:26
2513831879,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-48m2-aluguel-RS900-id-2513831879/,"Apartamento com Quarto para Aluguel, 48m²","Rua Felipe Schmidt - Centro, Florianópolis - SC",48,1 Quarto,1 Banheiro,1 Vaga,"Condomínio fechado
Cozinha
Garagem",R$ 900 /mês,R$ 410,Florianópolis,2021-05-24 01:26
2508317982,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-65m2-aluguel-RS2500-id-2508317982/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Patrício Farias - Itacorubi, Florianópolis - SC",65,2 Quartos,2 Banheiros,1 Vaga,"Área de serviço
Salão de festas
Academia
Interfone
Armário embutido",R$ 2.500 /mês,R$ 700,Florianópolis,2021-05-24 01:26
2518919599,https://www.vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-68m2-aluguel-RS1300-id-2518919599/,"Apartamento com Quarto para Aluguel, 68m²","Rua Elza Maria Ferreira - Trindade, Florianópolis - SC",68,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.300 /mês,R$ 280,Florianópolis,2021-05-24 01:26
2517730222,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-65m2-aluguel-RS1450-id-2517730222/,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Acelon Pacheco da Costa - Itacorubi, Florianópolis - SC",65,2 Quartos,1 Banheiro,1 Vaga,Elevador,R$ 1.450 /mês,R$ 520,Florianópolis,2021-05-24 01:26
2517728556,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-53m2-aluguel-RS1400-id-2517728556/,"Apartamento com 2 Quartos para Aluguel, 53m²","Rua Leonel Pereira - Cachoeira do Bom Jesus, Florianópolis - SC",53,2 Quartos,1 Banheiro,1 Vaga,Piscina,R$ 1.400 /mês,R$ 417,Florianópolis,2021-05-24 01:26
2520038993,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-58m2-aluguel-RS1480-id-2520038993/,"Apartamento com 3 Quartos para Aluguel, 58m²","Rodovia Admar Gonzaga, 1623 - Itacorubi, Florianópolis - SC",58,3 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Salão de festas
Playground
Jardim
Sistema de alarme",R$ 1.480 /mês,R$ 38,Florianópolis,2021-05-24 01:26
2508066173,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-106m2-aluguel-RS1800-id-2508066173/,"Apartamento com 3 Quartos para Aluguel, 106m²","Rua Tupinambá - Jardim Atlântico, Florianópolis - SC",106,3 Quartos,2 Banheiros,1 Vaga,Elevador,R$ 1.800 /mês,R$ 550,Florianópolis,2021-05-24 01:26
2517730996,https://www.vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-73m2-aluguel-RS1750-id-2517730996/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Douglas Seabra Levier - Trindade, Florianópolis - SC",73,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.750 /mês,R$ 287,Florianópolis,2021-05-24 01:26
2520600495,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-42m2-aluguel-RS1350-id-2520600495/,"Apartamento com 2 Quartos para Aluguel, 42m²","Servidão João Sinfronio Pereira - Rio Tavares, Florianópolis - SC",42,2 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Sala de jantar",R$ 1.350 /mês,,Florianópolis,2021-05-24 01:26
2519337525,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-93m2-aluguel-RS2900-id-2519337525/,"Apartamento com 3 Quartos para Aluguel, 93m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",93,3 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Salão de festas
Playground
Ar-condicionado
Quadra poliesportiva",R$ 2.900 /mês,R$ 640,Florianópolis,2021-05-24 01:26
2519883474,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-43m2-aluguel-RS800-id-2519883474/,"Apartamento com Quarto para Aluguel, 43m²","Rua Brisamar - Ingleses do Rio Vermelho, Florianópolis - SC",43,1 Quarto,1 Banheiro,-- Vaga,,R$ 800 /mês,,Florianópolis,2021-05-24 01:26
2516337620,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-27m2-aluguel-RS1400-id-2516337620/,"Apartamento com Quarto para Aluguel, 27m²","Rua Corália Ferreira da Luz, 75 - Centro, Florianópolis - SC",27,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Elevador
Ar-condicionado
Circuito de segurança
Lavanderia",R$ 1.400 /mês,,Florianópolis,2021-05-24 01:26
2517265883,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saco-dos-limoes-bairros-florianopolis-38m2-aluguel-RS1200-id-2517265883/,"Apartamento com 2 Quartos para Aluguel, 38m²","Rua João Motta Espezim, 703 - Saco dos Limões, Florianópolis - SC",38,2 Quartos,1 Banheiro,-- Vaga,Condomínio fechado,R$ 1.200 /mês,R$ 212,Florianópolis,2021-05-24 01:26
2520559725,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-95m2-aluguel-RS3000-id-2520559725/,"Apartamento com 3 Quartos para Aluguel, 95m²","Rua Felipe Schmidt - Centro, Florianópolis - SC",95,3 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Ar-condicionado
Lavanderia",R$ 3.000 /mês,R$ 651,Florianópolis,2021-05-24 01:26
2520464286,https://www.vivareal.com.br/imovel/apartamento-2-quartos-corrego-grande-bairros-florianopolis-com-garagem-70m2-aluguel-RS1400-id-2520464286/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Apeninos - Córrego Grande, Florianópolis - SC",70,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.400 /mês,R$ 750,Florianópolis,2021-05-24 01:26
2516334093,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-52m2-aluguel-RS1250-id-2516334093/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Acelon Pacheco da Costa - Itacorubi, Florianópolis - SC",52,2 Quartos,1 Banheiro,1 Vaga,,R$ 1.250 /mês,R$ 480,Florianópolis,2021-05-24 01:26
2513541992,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-86m2-aluguel-RS4300-id-2513541992/,"Apartamento com 3 Quartos para Aluguel, 86m²","Rua das Gaivotas, 701 - Ingleses do Rio Vermelho, Florianópolis - SC",86,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 4.300 /mês,R$ 400,Florianópolis,2021-05-24 01:26
2520656169,https://www.vivareal.com.br/imovel/apartamento-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-80m2-aluguel-RS1900-id-2520656169/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Acary Margarida, 522 - Canasvieiras, Florianópolis - SC",80,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 1.900 /mês,R$ 1.100,Florianópolis,2021-05-24 01:26
2490584876,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-100m2-venda-RS1250000-id-2490584876/,Apartamento com 2 Quartos para Venda/Aluguel 100m²,"Rua dos Chernes, 45 - Jurerê, Florianópolis - SC",100,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas","R$ 5.000 /mês
R$ 1.250.000",R$ 450,Florianópolis,2021-05-24 01:26
2517729201,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-77m2-aluguel-RS1600-id-2517729201/,"Apartamento com 3 Quartos para Aluguel, 77m²","Rua Delminda Silveira - Agronômica, Florianópolis - SC",77,3 Quartos,2 Banheiros,1 Vaga,,R$ 1.600 /mês,R$ 329,Florianópolis,2021-05-24 01:26
2517729094,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-70m2-aluguel-RS1850-id-2517729094/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua São Francisco - Centro, Florianópolis - SC",70,2 Quartos,1 Banheiro,1 Vaga,Elevador,R$ 1.850 /mês,R$ 427,Florianópolis,2021-05-24 01:26
